Date,Open,High,Low,Close,Adj Close,Volume
2022-07-05 00:00:00-04:00,251.14999389648438,253.0,249.66000366210938,252.2899932861328,246.76905822753906,2390700
2022-07-06 00:00:00-04:00,252.47000122070312,252.86000061035156,249.3699951171875,251.4600067138672,245.9572296142578,1948600
2022-07-07 00:00:00-04:00,253.25999450683594,254.9199981689453,251.17999267578125,252.94000244140625,247.4048309326172,2396700
2022-07-08 00:00:00-04:00,252.60000610351562,254.6199951171875,252.32000732421875,253.24000549316406,247.69827270507812,1450300
2022-07-11 00:00:00-04:00,252.0800018310547,255.39999389648438,252.0800018310547,253.27999877929688,247.7373809814453,1478100
2022-07-12 00:00:00-04:00,252.97000122070312,255.6199951171875,250.75999450683594,251.47999572753906,245.97679138183594,2112800
2022-07-13 00:00:00-04:00,248.9600067138672,254.8000030517578,248.25999450683594,252.6699981689453,247.14073181152344,2205300
2022-07-14 00:00:00-04:00,249.88999938964844,253.10000610351562,249.6199951171875,252.60000610351562,247.072265625,2371000
2022-07-15 00:00:00-04:00,254.02000427246094,256.3900146484375,253.4499969482422,255.00999450683594,249.4295196533203,2627200
2022-07-18 00:00:00-04:00,255.24000549316406,255.58999633789062,252.07000732421875,252.4199981689453,246.89620971679688,2164400
2022-07-19 00:00:00-04:00,253.8800048828125,256.6199951171875,252.97000122070312,256.5,250.88693237304688,2181300
2022-07-20 00:00:00-04:00,256.7799987792969,256.9100036621094,253.47000122070312,254.5800018310547,249.0089569091797,2183700
2022-07-21 00:00:00-04:00,253.99000549316406,254.8000030517578,252.32000732421875,253.47000122070312,247.92324829101562,2056500
2022-07-22 00:00:00-04:00,253.75,254.52999877929688,252.4499969482422,253.99000549316406,248.43186950683594,2226600
2022-07-25 00:00:00-04:00,254.57000732421875,254.8000030517578,248.66000366210938,250.3800048828125,244.90086364746094,2860400
2022-07-26 00:00:00-04:00,249.55999755859375,259.2200012207031,248.6999969482422,257.0899963378906,251.46400451660156,5272300
2022-07-27 00:00:00-04:00,255.8000030517578,259.9100036621094,254.69000244140625,258.8900146484375,253.2246551513672,2718300
2022-07-28 00:00:00-04:00,258.79998779296875,264.0,257.55999755859375,263.4599914550781,257.6946105957031,2849100
2022-07-29 00:00:00-04:00,263.6499938964844,264.3500061035156,262.1000061035156,263.3699951171875,257.6065979003906,2653800
2022-08-01 00:00:00-04:00,262.5400085449219,265.4599914550781,262.4100036621094,264.2300109863281,258.4477844238281,2384000
2022-08-02 00:00:00-04:00,264.6199951171875,265.45001220703125,260.8900146484375,261.04998779296875,255.3373565673828,2375200
2022-08-03 00:00:00-04:00,261.04998779296875,262.9200134277344,259.760009765625,262.0899963378906,256.3545837402344,2305300
2022-08-04 00:00:00-04:00,261.70001220703125,262.17999267578125,258.69000244140625,260.6400146484375,254.93637084960938,2089600
2022-08-05 00:00:00-04:00,259.6400146484375,260.0299987792969,257.07000732421875,259.2300109863281,253.5571746826172,1818500
2022-08-08 00:00:00-04:00,260.0,260.9100036621094,255.33999633789062,256.79998779296875,251.18035888671875,2253500
2022-08-09 00:00:00-04:00,256.8999938964844,260.2099914550781,256.3599853515625,260.05999755859375,254.36900329589844,2315800
2022-08-10 00:00:00-04:00,262.0,263.7099914550781,260.5,261.3599853515625,255.64056396484375,2967900
2022-08-11 00:00:00-04:00,263.20001220703125,263.2699890136719,258.6300048828125,259.2799987792969,253.60609436035156,2007000
2022-08-12 00:00:00-04:00,259.54998779296875,262.510009765625,259.54998779296875,262.17999267578125,256.442626953125,1530800
2022-08-15 00:00:00-04:00,262.2099914550781,265.6199951171875,261.25,265.44000244140625,259.6313171386719,2342700
2022-08-16 00:00:00-04:00,265.0400085449219,267.1300048828125,264.260009765625,266.2900085449219,260.46270751953125,1828000
2022-08-17 00:00:00-04:00,265.9599914550781,267.9700012207031,265.5799865722656,266.82000732421875,260.9811096191406,1699100
2022-08-18 00:00:00-04:00,266.0,267.3599853515625,265.4200134277344,266.5799865722656,260.746337890625,1591900
2022-08-19 00:00:00-04:00,265.94000244140625,267.75,265.5400085449219,266.5400085449219,260.7071838378906,1833800
2022-08-22 00:00:00-04:00,264.5,265.7900085449219,262.3699951171875,262.95001220703125,257.19580078125,1986700
2022-08-23 00:00:00-04:00,262.6199951171875,263.3500061035156,260.5299987792969,260.5400085449219,254.8385467529297,2211100
2022-08-24 00:00:00-04:00,260.7099914550781,262.0,259.8599853515625,260.8599853515625,255.1515350341797,1777200
2022-08-25 00:00:00-04:00,261.989990234375,262.67999267578125,260.20001220703125,262.55999755859375,256.8143005371094,1330400
2022-08-26 00:00:00-04:00,262.79998779296875,263.20001220703125,256.3900146484375,256.95001220703125,251.32708740234375,2357800
2022-08-29 00:00:00-04:00,255.5,256.7099914550781,254.58999633789062,255.66000366210938,250.0653076171875,2017500
2022-08-30 00:00:00-04:00,256.0,256.7200012207031,252.57000732421875,253.49000549316406,247.94281005859375,2051300
2022-08-31 00:00:00-04:00,254.1699981689453,255.67999267578125,252.1999969482422,252.27999877929688,248.10997009277344,3119200
2022-09-01 00:00:00-04:00,251.82000732421875,256.5299987792969,251.75999450683594,256.4700012207031,252.23072814941406,2577800
2022-09-02 00:00:00-04:00,257.4100036621094,258.5799865722656,253.36000061035156,254.50999450683594,250.30313110351562,1791300
2022-09-06 00:00:00-04:00,254.47000122070312,256.7300109863281,253.3800048828125,254.38999938964844,250.1851043701172,2645700
2022-09-07 00:00:00-04:00,255.13999938964844,259.82000732421875,254.9600067138672,258.4200134277344,254.1485137939453,4185200
2022-09-08 00:00:00-04:00,257.8500061035156,261.0799865722656,257.3299865722656,260.0799865722656,255.7810516357422,2448900
2022-09-09 00:00:00-04:00,260.260009765625,260.739990234375,258.2099914550781,259.5199890136719,255.2303009033203,2007000
2022-09-12 00:00:00-04:00,260.0,261.3999938964844,259.4200134277344,260.3699951171875,256.0662536621094,2204300
2022-09-13 00:00:00-04:00,257.739990234375,258.95001220703125,253.6699981689453,254.3300018310547,250.12611389160156,2604900
2022-09-14 00:00:00-04:00,255.0,258.2699890136719,254.3699951171875,255.72000122070312,251.4931182861328,2745200
2022-09-15 00:00:00-04:00,255.02000427246094,255.22999572753906,252.49000549316406,253.47000122070312,249.2803192138672,2289500
2022-09-16 00:00:00-04:00,251.85000610351562,255.82000732421875,251.75,254.91000366210938,250.69651794433594,4304100
2022-09-19 00:00:00-04:00,254.0,257.54998779296875,253.35000610351562,257.010009765625,252.7617950439453,2195800
2022-09-20 00:00:00-04:00,256.1000061035156,256.489990234375,252.77999877929688,255.39999389648438,251.17840576171875,2140200
2022-09-21 00:00:00-04:00,255.1300048828125,256.9100036621094,251.0800018310547,251.0800018310547,246.92982482910156,2438800
2022-09-22 00:00:00-04:00,250.38999938964844,250.42999267578125,247.64999389648438,247.94000244140625,243.8417205810547,2300500
2022-09-23 00:00:00-04:00,247.2100067138672,249.10000610351562,244.19000244140625,245.9499969482422,241.88461303710938,2672100
2022-09-26 00:00:00-04:00,245.94000244140625,246.25,242.44000244140625,243.75999450683594,239.73081970214844,3179100
2022-09-27 00:00:00-04:00,244.5800018310547,244.92999267578125,236.55999755859375,236.6999969482422,232.78750610351562,4193800
2022-09-28 00:00:00-04:00,236.1300048828125,238.52999877929688,233.75999450683594,236.94000244140625,233.0235595703125,4202400
2022-09-29 00:00:00-04:00,236.32000732421875,237.66000366210938,232.4600067138672,234.39999389648438,230.5255126953125,3053200
2022-09-30 00:00:00-04:00,233.32000732421875,234.8300018310547,230.5800018310547,230.74000549316406,226.926025390625,3629300
2022-10-03 00:00:00-04:00,233.52000427246094,236.85000610351562,231.7100067138672,235.33999633789062,231.44998168945312,3286700
